time, bid_price, ask_price, total_volume, open_price, quote_time
2022-12-28 20:45:27.641000,115.87,115.88,16470413,,56727
2022-12-28 20:45:28.158000,,,,,56728
2022-12-28 20:45:29.220000,,,16470429,,
2022-12-28 20:45:29.760000,115.86,115.87,16470756,,56729
2022-12-28 20:45:30.294000,,,16470962,,
2022-12-28 20:45:32.399000,115.83,115.85,16471583,,56732
2022-12-28 20:45:32.926000,,115.84,,,
2022-12-28 20:45:33.450000,115.84,115.85,16471944,,56733
2022-12-28 20:45:33.967000,,,16472044,,
2022-12-28 20:45:34.493000,,,,,56734
2022-12-28 20:45:35.012000,,,16472145,,
2022-12-28 20:45:35.529000,,,,,56735
2022-12-28 20:45:36.055000,,,16472203,,
2022-12-28 20:45:37.115000,,,16472303,,56736
2022-12-28 20:45:37.651000,,,,,56737
2022-12-28 20:45:38.184000,,115.86,16473170,,
2022-12-28 20:45:38.688000,115.85,,16473372,,56738
2022-12-28 20:45:39.231000,,,16473442,,56739
2022-12-28 20:45:39.753000,115.83,115.85,16473646,,
2022-12-28 20:45:40.294000,,115.84,16473847,,
2022-12-28 20:45:40.822000,115.84,115.85,16474247,,56740
2022-12-28 20:45:41.365000,,,16474248,,56741
2022-12-28 20:45:41.933000,,,16474249,,
2022-12-28 20:45:42.434000,,,,,56742
2022-12-28 20:45:42.971000,115.85,115.86,16475535,,
2022-12-28 20:45:43.513000,,,16475640,,56743
2022-12-28 20:45:44.059000,115.83,115.85,16475890,,
2022-12-28 20:45:44.601000,115.84,,16475990,,56744
2022-12-28 20:45:45.151000,,,16476025,,
2022-12-28 20:45:45.697000,115.83,115.84,16476828,,56745
2022-12-28 20:45:46.230000,115.84,115.85,16477228,,56746
2022-12-28 20:45:46.776000,,,16477254,,
2022-12-28 20:45:47.313000,,,16477255,,
2022-12-28 20:45:47.839000,,,16477998,,56747
2022-12-28 20:45:48.369000,,,,,56748
2022-12-28 20:45:48.912000,,,16478034,,
2022-12-28 20:45:49.438000,,,,,56749
2022-12-28 20:45:50.476000,,,16478100,,56750
2022-12-28 20:45:51.021000,,,16478110,,
2022-12-28 20:45:51.553000,,,16478160,,56751
2022-12-28 20:45:52.078000,,,16478361,,
2022-12-28 20:45:53.116000,,,16478376,,56752
2022-12-28 20:45:53.656000,,,16478556,,56753
