time, bid_price, ask_price, total_volume, open_price, quote_time
2022-12-28 23:33:54.952000,,,85355961,,
2022-12-28 23:33:55.483000,,,85355962,,
2022-12-28 23:34:00.231000,,,85355963,,
2022-12-28 23:34:13.488000,,,85355964,,
2022-12-28 23:34:21.504000,,,85355989,,
2022-12-28 23:34:22.038000,,,85355990,,
2022-12-28 23:34:29.215000,,,85355991,,
2022-12-28 23:34:29.982000,,,85355992,,
2022-12-28 23:34:30.978000,,,85355993,,
2022-12-28 23:34:31.480000,,,85356032,,
2022-12-28 23:34:34.755000,,,85356033,,
2022-12-28 23:34:37.233000,,,85356034,,
2022-12-28 23:34:38.995000,,,85356054,,
2022-12-28 23:34:39.743000,126.25,,,,66879
2022-12-28 23:34:40.486000,,,85356055,,
2022-12-28 23:34:41.765000,,,85356090,,
2022-12-28 23:34:44.224000,,,85356091,,66884
2022-12-28 23:34:53.493000,,,85356092,,
2022-12-28 23:34:59.768000,,,85356103,,
2022-12-28 23:35:00.989000,,,85356104,,
2022-12-28 23:35:04.985000,,,,,66904
2022-12-28 23:35:18.014000,,,85356105,,
2022-12-28 23:35:18.546000,,,85356138,,
2022-12-28 23:35:21.795000,,,85356139,,
2022-12-28 23:35:24.278000,,,85356169,,
2022-12-28 23:35:32.758000,,,85356179,,
2022-12-28 23:35:38.755000,,,85356193,,
2022-12-28 23:35:40.508000,,,85356197,,
2022-12-28 23:35:41.283000,,,85356277,,
2022-12-28 23:35:43.015000,,,85356287,,
2022-12-28 23:35:44.796000,,,85356289,,
2022-12-28 23:35:45.329000,,,85356290,,
2022-12-28 23:35:46.510000,,,85356320,,66946
2022-12-28 23:35:47.545000,,,85356321,,
2022-12-28 23:35:49.035000,126.24,,85356721,,66948
2022-12-28 23:35:50.767000,,,85356722,,
2022-12-28 23:35:53.034000,,,85356723,,
2022-12-28 23:35:54.023000,,,85356724,,
2022-12-28 23:35:54.541000,,,85356725,,
2022-12-28 23:35:57.010000,,,85356726,,
2022-12-28 23:36:01.562000,,,85356727,,
2022-12-28 23:36:03.295000,,,85356742,,
2022-12-28 23:36:03.828000,,,85356743,,
2022-12-28 23:36:07.975000,,,85356744,,
2022-12-28 23:36:14.777000,,,85356747,,
2022-12-28 23:36:16.778000,,,,,66976
2022-12-28 23:36:17.299000,,,85356748,,
2022-12-28 23:36:20.283000,,,85356749,,
2022-12-28 23:36:21.320000,,,85356755,,
2022-12-28 23:36:21.858000,,,85356756,,
2022-12-28 23:36:24.807000,,,85356757,,
2022-12-28 23:36:31.042000,,,85356758,,
2022-12-28 23:36:33.547000,,,85356762,,
2022-12-28 23:36:34.050000,,,85356771,,
2022-12-28 23:36:35.569000,,,85356772,,
2022-12-28 23:36:38.026000,,,,,66997
2022-12-28 23:36:39.327000,,,85356822,,66999
2022-12-28 23:36:40.540000,,,85356827,,
2022-12-28 23:36:46.824000,,,85356927,,
2022-12-28 23:36:49.312000,,,85356935,,
2022-12-28 23:36:49.836000,,,85356936,,
2022-12-28 23:36:51.589000,,,85356951,,
2022-12-28 23:36:56.536000,,,85356954,,
2022-12-28 23:37:03.045000,,,85356955,,
2022-12-28 23:37:04.074000,,,85356956,,
2022-12-28 23:37:04.597000,,,85356958,,
2022-12-28 23:37:07.297000,,,85356963,,
2022-12-28 23:37:13.052000,,,85356967,,
2022-12-28 23:37:13.797000,,,85356968,,
2022-12-28 23:37:16.808000,,,85356969,,
2022-12-28 23:37:18.045000,,,85357069,,
2022-12-28 23:37:18.565000,,,,,67038
2022-12-28 23:37:27.799000,126.25,,,,67047
2022-12-28 23:37:28.590000,,,85357071,,
2022-12-28 23:37:30.130000,126.24,,85357208,,67049
2022-12-28 23:37:46.569000,,,85357209,,
2022-12-28 23:37:47.601000,,,85357234,,67067
2022-12-28 23:37:52.352000,,,85357235,,
2022-12-28 23:37:53.310000,,,85357236,,
2022-12-28 23:37:54.104000,,,85357237,,
2022-12-28 23:37:56.832000,,,85357241,,
2022-12-28 23:37:59.359000,,,,,67079
2022-12-28 23:38:03.326000,,,85357251,,
2022-12-28 23:38:11.328000,,,85357951,,67091
2022-12-28 23:38:12.599000,,,85357952,,
2022-12-28 23:38:20.080000,,,85358077,,67099
2022-12-28 23:38:22.583000,,,85358177,,
2022-12-28 23:38:28.344000,,,85358277,,67108
2022-12-28 23:38:29.355000,,,85358279,,
2022-12-28 23:38:32.579000,,,85358287,,
2022-12-28 23:38:38.579000,,,85358387,,
2022-12-28 23:38:43.078000,,,85358389,,
2022-12-28 23:38:47.850000,,,85358390,,
2022-12-28 23:38:48.353000,,,85358490,,67127
