time,bid_price,ask_price,total_volume,open_price,quote_time
2022-12-30 18:52:49.603000,128.41,128.42,42218852,,49969
2022-12-30 18:52:50.120000,,128.43,42222443,,
2022-12-30 18:52:50.635000,128.42,,42222987,,49970
2022-12-30 18:52:51.158000,,,42223136,,
2022-12-30 18:52:51.697000,,,42223411,,49971
2022-12-30 18:52:52.202000,128.39,128.4,42228346,,49972
2022-12-30 18:52:52.705000,,,42229479,,
2022-12-30 18:52:53.213000,,128.41,42229761,,49973
2022-12-30 18:52:53.746000,128.4,,42230299,,
2022-12-30 18:52:54.295000,,,42230414,,49974
2022-12-30 18:52:54.804000,,,42230748,,
2022-12-30 18:52:55.340000,128.41,128.42,42231149,,49975
2022-12-30 18:52:55.866000,,,42231813,,
2022-12-30 18:52:56.388000,,128.43,42232419,,49976
2022-12-30 18:52:56.925000,128.42,,42233011,,
2022-12-30 18:52:57.450000,128.41,,42233357,,49977
2022-12-30 18:52:57.999000,,128.42,42233736,,
2022-12-30 18:52:58.544000,,,42233737,,49978
2022-12-30 18:52:59.064000,128.4,128.41,42234538,,
2022-12-30 18:52:59.580000,,,42234642,,49979
2022-12-30 18:53:00.087000,,,42234647,,
2022-12-30 18:53:00.589000,,,42234883,,49980
2022-12-30 18:53:01.171000,128.41,128.42,42235870,,49981
2022-12-30 18:53:01.680000,,128.43,42236180,,
2022-12-30 18:53:02.191000,,,42236239,,49982
2022-12-30 18:53:02.761000,128.42,,42236781,,
2022-12-30 18:53:03.263000,128.41,128.42,42236845,,
2022-12-30 18:53:03.810000,,,42237026,,49983
2022-12-30 18:53:04.329000,,128.43,42237659,,49984
2022-12-30 18:53:04.845000,,,42237770,,
2022-12-30 18:53:05.374000,,,42238101,,49985
2022-12-30 18:53:05.881000,,,42243956,,
2022-12-30 18:53:06.418000,,128.42,42244107,,49986
2022-12-30 18:53:06.952000,,,42244119,,
2022-12-30 18:53:07.484000,,,42244420,,49987
2022-12-30 18:53:08.009000,128.4,128.41,42246430,,
2022-12-30 18:53:08.543000,,,42247526,,49988
2022-12-30 18:53:09.077000,,,42247746,,
2022-12-30 18:53:09.607000,,,42247951,,49989
2022-12-30 18:53:10.152000,128.41,128.43,42249267,,49990
2022-12-30 18:53:10.666000,,,42249268,,
2022-12-30 18:53:11.203000,,128.42,42249871,,49991
2022-12-30 18:53:11.727000,,,42250398,,
2022-12-30 18:53:12.265000,,,42250450,,
2022-12-30 18:53:12.802000,,,42250464,,49992
2022-12-30 18:53:13.321000,,,42250564,,
2022-12-30 18:53:13.871000,,,42253410,,49993
2022-12-30 18:53:14.453000,,,42253424,,49994
2022-12-30 18:53:15.523000,,,42253425,,49995
2022-12-30 18:53:16.061000,,,42253526,,
2022-12-30 18:53:16.583000,128.4,128.41,42255323,,49996
2022-12-30 18:53:17.170000,,,42255348,,49997
2022-12-30 18:53:17.694000,,,42255433,,
2022-12-30 18:53:18.236000,,,42255936,,
2022-12-30 18:53:19.271000,,,42256012,,49999
2022-12-30 18:53:19.795000,128.41,128.42,42258458,,
2022-12-30 18:53:20.325000,128.4,,42258470,,50000
2022-12-30 18:53:20.841000,128.42,128.43,42259072,,
2022-12-30 18:53:21.376000,,,42259073,,
2022-12-30 18:53:21.885000,,,42259565,,50001
2022-12-30 18:53:22.418000,,,42260045,,50002
2022-12-30 18:53:22.933000,,,42260070,,
2022-12-30 18:53:23.450000,,,42260090,,50003
2022-12-30 18:53:23.980000,,,42260297,,
2022-12-30 18:53:24.499000,,,42260312,,50004
2022-12-30 18:53:25.043000,,,42260313,,
2022-12-30 18:53:25.588000,,,42260465,,
2022-12-30 18:53:26.120000,,,42260585,,50005
2022-12-30 18:53:26.639000,,,42262048,,50006
2022-12-30 18:53:27.153000,,,42262049,,50007
2022-12-30 18:53:27.691000,128.4,128.42,42265865,,
2022-12-30 18:53:28.229000,,,42267059,,50008
2022-12-30 18:53:28.734000,,128.41,42267460,,
2022-12-30 18:53:29.241000,,,42267862,,50009
2022-12-30 18:53:29.790000,,128.42,42268013,,
2022-12-30 18:53:30.335000,128.41,,42268074,,50010
2022-12-30 18:53:30.861000,,128.43,42270004,,
2022-12-30 18:53:31.393000,,128.42,42270130,,50011
2022-12-30 18:53:31.907000,,,42270178,,
2022-12-30 18:53:32.450000,,128.43,42270506,,50012
2022-12-30 18:53:32.981000,,,42270564,,
2022-12-30 18:53:33.530000,,,42270626,,
2022-12-30 18:53:34.039000,,,42270778,,50013
2022-12-30 18:53:34.540000,,,42270799,,50014
2022-12-30 18:53:35.047000,,128.42,42275521,,
2022-12-30 18:53:36.078000,,,42275526,,50015
